,matchId,game_result,win,visionScore,turretKills,totalDamageDealt,goldEarned,dragonKills,damageDealtToObjectives,assists,deaths,kills
0,EUW1_5537362419,0,1.9742869809368995,1.8940767502088751,1.8354459203036053,0.979279617690972,0.9736364458301332,0.5709049255441008,0.8692410269504863,0.9688679092513722,0.9411987630366238,0.9201923221848763
1,EUW1_5535707954,0,0.8426573426573427,0.7358125370350582,1.8254866649515478,1.8920697212541042,1.9619309135014644,0.2103343465045593,0.6135925648027405,0.7779113818605896,1.9507532495785065,1.9791831608834531
2,EUW1_5535284761,0,1.928231866278178,1.775302140449032,0.6422420305182052,0.6289300003980407,0.831614434023387,0.611757374324886,0.7861629025438083,1.763403333533907,0.8788103374919365,0.6537919649337528
3,EUW1_5535176408,0,1.9756174907061346,1.6654630906717913,1.927579734651777,0.8951324258852272,1.992899113785401,1.7583490174990477,1.9190439492899007,1.7903321068368343,1.8915042008137637,0.9427569231829477
4,EUW1_5533629981,0,0.9675858022880608,1.9512812540413227,0.9038915609969391,0.9860793052838172,1.9742346360948115,0.5190454336851767,0.7242658916335386,0.9737205170849713,1.926092937939468,1.9023589007439718
5,EUW1_5532356665,1,0.8202199467703146,0.5794539385236728,1.5215603886512035,1.629034577044235,1.8188101141807116,1.9889514618288957,1.851568721005715,0.7141740503048848,1.839998802836464,1.6052423615864693
6,EUW1_5528911512,0,0.8382829089513338,1.9708534942447433,0.9005216915544099,0.9562478555847752,1.9905031721215765,0.7148476167032415,0.8260126110049011,0.997473037402896,0.9877985294560536,0.9211832377285245
7,EUW1_5527592954,1,0.8523411125788936,1.9500986273789604,0.6551227644740829,0.8750378239819918,0.9796321353458097,0.6944230274993575,0.7473267494693029,1.8937369674691547,1.8659025384994024,0.9559743892942637
8,EUW1_5526241718,0,0.8805641251652709,0.9397964275906465,1.9426912202949491,1.8955183707385383,0.9923374775648455,1.9287700534759358,1.8553759617075554,0.9408021847365685,1.806317507683283,0.953468624064479
9,EUW1_5524737342,0,1.952732644017725,1.9677502226484893,0.6860560794987026,0.9029110987939839,0.9254762354034001,1.715673289183223,0.9834412890103532,1.9930600876910773,0.9637983995359445,0.7715457943242551
10,EUW1_5523436612,1,1.8448781919577342,1.9115484409377133,0.8706454581306693,1.9907773558255928,1.9380423108696179,1.3368532206969377,1.7545166196898687,1.8444979072013736,0.8953744649992179,1.720023520989927
11,EUW1_5519902134,1,1.8971205324844451,0.7852475651717501,1.9111000000000002,1.8329309091596881,1.9313799913384342,1.973759541984733,1.842955095051058,1.9817891151734206,0.945653518841855,1.882833520179372
12,EUW1_5518337647,1,1.965739431085966,0.9745737290577043,1.9125080415402995,0.7273430472757618,0.9630823986071504,0.16093134737202536,0.49510498893889476,1.8083347406853403,0.8574336213462197,0.8583764886969908
13,EUW1_5515771078,0,1.979986768111148,1.8378623094673885,1.797325500502435,1.8488380002337188,1.961190466338112,0.9302943129010843,1.7675070984067998,0.9979816981169047,0.9908401427269499,1.9183218424526918
14,EUW1_5515593230,1,0.9808150740515317,0.8252967296955694,1.775797828714134,1.9397170067203588,1.9793976603817423,1.748036057748013,1.8353693020232704,0.7786088635885775,0.9625726151039415,1.8720690651176226
15,EUW1_5512424805,1,1.9663753517997336,1.9433834080239334,0.9040112596762844,1.9820547590995456,1.952814792430722,1.4292452830188678,1.8945168385380011,1.8503791499394637,0.8923078989429576,1.8649200974276718
16,EUW1_5511020767,1,1.9868872931626598,0.9512871729939955,1.7566073832636575,1.917248770513314,1.9353248626559623,0.6281094527363186,0.90106225082963,1.923480036502616,1.9277549562421863,1.8493587936071103
17,EUW1_5509435698,1,0.9885231048021745,0.9013258635802012,0.9043914497600697,1.7858556702363493,1.99386703633798,0.7294832826747721,0.8282703738622476,0.9906595775255066,0.9536133040594198,1.9578460620525058
18,EUW1_5507378673,1,0.9791838757640839,1.7079600574740355,0.9517999828163929,0.9752442164051263,0.955516086512039,1.775106436263461,0.9749631124683874,0.9414627790755027,0.9553096865169759,0.8840095595024715
19,EUW1_5506421824,0,1.896849907350216,1.9874421699627556,1.7404329107868932,1.9648923259180489,1.9707830690940347,0.8288233505624809,1.9571461302509556,0.8906378123997292,1.9366504065040653,1.87672420106931
20,EUW1_5536504004,1,1.9069440539780713,0.9489100323241986,0.9636117686844773,0.9923838128887091,1.9566060201478728,0.8369421122403891,0.9986165632410258,1.8328286267201834,1.9274827460951691,1.9650557823872403
21,EUW1_5536449654,0,1.9556284776715651,0.8450267027098306,1.7380937119415423,0.9658788207631904,0.9926231474575866,0.8605412483631601,0.9305438049703448,0.9526721975689755,1.9479380536164719,1.9704392223604108
22,EUW1_5535506886,1,1.7984883057615515,1.7041843277904578,1.9440300846129739,0.9664409496985138,0.9530140662250347,1.6357087728325186,1.9846426003558784,1.8187438298524914,1.9918202294550773,1.9791886943291126
23,EUW1_5535440977,0,1.9248463292998799,1.8360262996808363,0.798447674408979,1.877499116455268,1.940283500268888,1.6965002061396905,1.8742461259841172,1.8355904148235818,0.9956732637912348,1.9774340353655822
24,EUW1_5535353682,0,0.8921443736730361,1.9733029786857246,1.8970754450409721,0.9741785660819817,0.9965400062121237,0.8208699902248288,0.9898709052383442,0.9847120129758086,1.9180246845783164,0.9069321319575644
25,EUW1_5535256864,1,1.9207828518173347,1.8630053406877232,0.9621371476651241,1.9972065199507498,1.9850313233767263,0.9951112197506725,0.8846482210582116,1.8495157902077177,1.9297677771338924,1.9865934379088355
26,EUW1_5535207676,0,1.973849372384937,0.9302740388349031,0.9825581395348836,1.8079453077968162,1.9067372590299168,1.5768735513778007,1.8375529072526358,0.9311755885169195,1.8932531749342,1.7797218909248618
27,EUW1_5535153385,1,1.9491443332257026,1.9325697195394054,1.8564898081534773,1.883397180147504,1.9752298287643253,1.6597287921791235,1.785599372075589,0.9570697665301002,1.8955565444027718,1.93066448164189
28,EUW1_5534425192,0,0.9961165048543692,0.9819201467097957,1.9579137993480622,0.9616286769010612,1.9754862004339067,0.3418892702581704,0.7146202470754524,0.9697636598257058,1.9484370477568742,0.9412272681093162
29,EUW1_5534419745,0,0.7882383966244726,1.9080729664382294,0.8074989889652782,0.8694747267711024,0.9705956027083525,0.4781988061250973,0.7071920613371261,0.879113114563489,1.880050401292903,0.9230953740719587
30,EUW1_5534335868,0,1.9973005398920218,0.7049212860335422,1.7335368000939075,1.8625442758915332,1.9164017566855271,0.6503171247357294,1.9766385311979795,0.9609923819762375,0.998212251841813,1.8763491713852574
31,EUW1_5534269309,0,0.9213397999393758,0.803496351284783,1.9963240810202554,1.8572748096932759,0.9826387328090611,0.97514715500327,0.921154884401183,0.6976911723362383,0.9996037281257925,1.9577503573255006
32,EUW1_5533205697,0,0.9958905973601849,0.9824228402604666,1.7450803914715136,1.971715493458249,0.9922441527967799,0.9955628666046189,1.956613743745875,0.89311697941186,0.9122833842170256,0.9423160163193134
33,EUW1_5533147461,0,0.9610944848225739,1.9778248367033595,0.9909518381305217,0.8880362588743952,0.9590784026824101,0.9752728892849186,1.9546150824501471,0.9500944790555836,0.9492428213228316,0.9226789378769978
34,EUW1_5533047810,1,1.9804419229620782,1.7421066077240062,0.9015987691484381,1.9786773957197803,1.9957759520979557,1.8983481575603558,1.9389036736161072,1.8904819059206524,0.9895559276090251,1.9624918999275756
35,EUW1_5532995186,1,1.8712451732611206,1.8224472636573608,0.9891208824509833,0.9682187655913823,1.9914497580421804,0.7731387259117966,0.9937327444260791,1.8449889321425845,1.9338097946199868,1.9614606032091917
36,EUW1_5532961132,1,1.9567253350557077,1.9786929617990745,1.979570659575848,1.945735928325936,1.9748139764105934,0.7081126879898326,1.9884566041492122,1.970947156291984,0.9511811023622047,0.9525848440134908
37,EUW1_5532945721,0,0.6815906938996348,0.8192417407456548,0.5356979852643933,0.8714604401422207,0.8427921740801401,0.7765363128491621,0.6949585684098605,0.8883665331537303,1.946099129991215,0.7076970732994506
38,EUW1_5532570608,1,1.9874450721908348,0.9705461653991944,1.9019038016724985,1.9997286296972256,1.972166902970435,0.8236607142857143,1.9414877073912895,0.9575188579771271,1.965322248986546,1.9050439817392277
39,EUW1_5532543948,0,0.8427966720186835,0.9424006963656892,0.8201154163231658,0.7733331605312271,0.9052177192470742,0.6008708272859216,0.6587640491529326,0.9647121784794462,1.8464126616691119,0.9525040271199482
40,EUW1_5532370424,0,0.9790034994167639,1.8814522677183623,0.8869733033129623,0.8289165126022275,0.9471872097083192,0.48599365750528534,0.6394578839255838,0.9716774186576761,1.9042277711718851,1.9496872056230528
41,EUW1_5532394674,0,0.8984994337485843,1.9806511958897943,0.9487353206865402,0.9750266834883508,1.9918600245482636,0.4358545758462183,0.7634786176361582,0.8253701979658874,1.759740868145253,0.9917254641730205
42,EUW1_5529423205,1,1.980294073063514,0.6242333700267337,0.9368462601144661,1.8266218636869151,1.954558192493225,1.6729158356601515,1.8096542916170946,0.8426598908782921,1.921716042078529,1.896738579395032
43,EUW1_5528716924,0,0.9450483991064781,0.9772266320464787,0.9004790162293559,1.9684035438836789,1.991274826280847,1.7080691012464464,0.8610106644125268,1.9106339817067148,1.8264238606775909,1.9501538205703834
44,EUW1_5527791124,0,1.9807692307692306,0.9480973721878756,1.7434127563549477,1.9225035659241931,1.9436563932653985,0.20604324042719463,0.7801930663506434,1.9653493815860879,1.9204244716696144,1.9369128844062096
45,EUW1_5527658057,1,1.8795312500000003,0.950001691608494,0.9957864198383646,0.8353636246975887,0.9432784632024612,0.2957681692732291,0.8083885562483933,1.9772526479339516,0.9496972394168655,0.9695484601839652
46,EUW1_5527230030,1,0.9948785726086237,1.9144404314293195,0.6727652901202301,0.772069995108736,0.8839185739379922,0.767564018384767,0.7453654046335726,1.9305111059072497,1.8730929082491583,0.7110341291379549
47,EUW1_5527145519,1,0.9868237482560845,0.9661281097651392,0.7164595191079102,1.9013282476459537,1.9154386460060935,1.4618684461391802,1.7700028911152015,1.9013485015574516,1.9193663153655098,1.8086369798946915
48,EUW1_5527100094,1,1.995572422517394,1.9106009892915021,1.8887257553512091,0.9025118877456632,0.9733613540885242,0.18080357142857142,0.6535189850565141,1.90351168716074,0.940379218290095,0.7975486302912485
49,EUW1_5525287044,1,1.8918554072296385,1.8574936769170727,1.9016765747111082,0.9653410226655281,0.9619675115924263,1.8457129209457848,1.949234649999172,1.933300521518556,0.9306628898672991,0.8596732345158886
50,EUW1_5525313927,1,1.988663133097762,0.5985529960371603,1.9204885496183206,1.8644854514295448,1.9075352494782063,0.5176470588235292,0.9153333025677175,1.9930103021639471,1.8465909865220294,1.8427527538444761
51,EUW1_5525278766,1,1.9528167000285959,0.7251230239951226,1.8476809240209349,1.9192560387021125,1.934470457485339,1.6788945952555634,1.820975738297005,0.9844989454430073,1.8701221328567172,1.8072886932873855
52,EUW1_5525256732,1,1.7926181625066384,1.7268416163745104,1.7948543928923988,0.9288639000538895,1.9707296560501169,1.606180008295313,1.8302763647197184,1.6657349731139859,0.9921151541562262,1.9795339771418445
53,EUW1_5524889640,1,1.9105263157894739,0.8866666489147829,1.7248085654265772,1.9214816141645608,1.9202345816084283,1.4277300613496933,1.6208788344260272,1.9071478756055171,1.907092208124218,1.7501103542071796
54,EUW1_5524953578,1,1.867022900763359,0.9384289302225906,1.8165680473372783,1.9733437577223825,1.9696981578059676,1.48967684021544,1.7900585328415157,1.8449090211935304,0.9474402085105809,1.8923717193100629
55,EUW1_5524530305,0,1.893623173248764,0.7975747898176491,0.9279224941988029,0.8570286050617695,1.9686070633885469,0.24599885033128618,0.5802477286034711,1.8216924593295927,0.9978523785512508,1.9094343369060103
56,EUW1_5524505317,0,1.8591921355575234,0.8681067295343705,1.5864246664675732,1.6813288228736623,1.8241726265321225,1.4944945039392368,1.5414445317859582,0.879799901609946,0.9715892073889436,1.6190348097329204
57,EUW1_5524011184,1,0.9901643253124567,0.8725120170145353,0.9048385359373009,0.9929040181092862,0.9844246158395763,1.8236128736604627,0.9990180846912396,0.9179304124191927,0.9699612460855686,0.9763889805093647
58,EUW1_5523756974,1,0.9864101389525117,0.6856788849237841,1.903446511925315,1.9896372584882385,1.974657632610696,0.2166199813258637,0.5422902190529368,0.9102077757023742,0.9229258517034067,1.9646626411131531
